caseid_new,w1_weight_combo,w2_attrition_adj_weights,w3_attrition_adj_weight,w2_surveyed,w3_surveyed,w1_ppage,w1_ppeduc,w1_ppincimp,w1_ppgender,w1_ppethm,w1_ppreg9,w1_ppwork,w1_partnership_status,w1_q19,w1_married,w1_same_sex_couple,w1_relate_duration_in2017_years,w1_q34,w1_q24_met_online,w1_q24_met_through_friend,w1_q24_met_through_family,w1_q24_met_as_through_cowork,w1_q24_school,w1_q24_college,w1_q24_church,w1_q24_bar_restaurant,w1_q24_party,w1_q32,w3_partner_type,w3_live_w_partner,w3_relationship_end_combo,w3_partner_source,w3_breakup_source,w3_relationship_duration_yrs
2185855.0,0.5368064641952515,,,no,no,33.0,Bachelors degree,"$200,000 to $249,999",Male,"Other, Non-Hispanic",Pacific,Working - as a paid employee,"partnered, not married",Yes,no,same_sex_couple,8.083333015441895,Fair,yes,no,no,no,no,no,no,yes,no,"Yes, an app on my phone (like Tinder or Grindr)",not in wave 3,,,,,
2189737.0,0.9048317670822144,,,no,no,85.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$50,000 to $59,999",Male,"White, Non-Hispanic",New England,Not working - retired,married,Yes,yes,NOT same-sex souple,69.08333587646484,Excellent,no,,,,,,,,,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2196777.0,0.1829536110162735,0.39841848611831665,,yes,no,36.0,Bachelors degree,"$60,000 to $74,999",Female,"White, Non-Hispanic",South Atlantic,Working - as a paid employee,married,Yes,yes,same_sex_couple,8.833333015441895,Good,no,no,no,no,no,no,no,yes,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2201295.0,1.04900324344635,0.9186266660690308,,yes,no,34.0,Bachelors degree,"$175,000 to $199,999",Male,"White, Non-Hispanic",New England,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,8.416666984558105,Good,no,yes,yes,no,no,no,no,no,yes,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2203355.0,1.4659132957458496,4.143319129943848,9.00197696685791,yes,yes,23.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$50,000 to $59,999",Female,Hispanic,South Atlantic,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,9.25,Excellent,no,no,no,yes,yes,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",in unmarried partnership,yes,no report of breakup or partner death,2020 wave,,4.166666507720947
2205453.0,0.9799140095710754,,,no,no,32.0,Bachelors degree,"$175,000 to $199,999",Male,"White, Non-Hispanic",South Atlantic,Working - as a paid employee,"partnered, not married",No,no,NOT same-sex souple,0.0833333358168602,Excellent,yes,no,no,no,no,no,no,yes,no,"Yes, an Internet dating or matchmaking site (like eHarmony or match.com)",not in wave 3,,,,,
2205625.0,0.17340928316116333,0.18009477853775024,0.223220556974411,yes,yes,31.0,Masters degree,"$100,000 to $124,999",Female,"White, Non-Hispanic",Mid-Atlantic,Working - as a paid employee,"partnered, not married",No,no,NOT same-sex souple,1.0833333730697632,Excellent,yes,no,no,no,no,no,no,no,no,"Yes, an app on my phone (like Tinder or Grindr)",in unmarried partnership,no,no report of breakup or partner death,2020 wave,,2.1666667461395264
2205751.0,0.8671775460243225,0.6641491055488586,0.5233813524246216,yes,yes,55.0,Bachelors degree,"$150,000 to $174,999",Male,"White, Non-Hispanic",Mid-Atlantic,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,39.25,Excellent,no,no,no,no,yes,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,43.91666793823242
2206161.0,1.0590670108795166,1.3327744007110596,1.4329628944396973,yes,yes,26.0,Masters degree,"$35,000 to $39,999",Female,"White, Non-Hispanic",Mid-Atlantic,Working - as a paid employee,"unpartnered, has had past partner",,no,NOT same-sex souple,,,no,no,no,yes,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",in unmarried partnership,yes,Separated/ Broke up,2022 wave,2020 wave,0.0833333358168602
2206335.0,1.566890001296997,,,no,no,18.0,"Some college, no degree","$12,500 to $14,999",Female,Hispanic,Mid-Atlantic,Not working - other,"unpartnered, has had past partner",,no,NOT same-sex souple,,,no,no,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2206803.0,0.8438839316368103,0.44072163105010986,0.3520605266094208,yes,yes,66.0,"Some college, no degree","$15,000 to $19,999",Male,"White, Non-Hispanic",South Atlantic,Not working - retired,"unpartnered, has had past partner",,no,NOT same-sex souple,,,yes,no,no,no,no,no,no,no,no,"Yes, an Internet dating or matchmaking site (like eHarmony or match.com)",unpartnered,,no report of breakup or partner death,,,
2206813.0,1.571526050567627,2.044438600540161,1.9325945377349854,yes,yes,43.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$175,000 to $199,999",Male,Hispanic,West-South Central,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,25.58333396911621,Excellent,no,no,no,no,yes,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,30.25
2206825.0,0.9231500029563904,,,no,no,65.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$20,000 to $24,999",Female,"White, Non-Hispanic",South Atlantic,Not working - retired,married,Yes,yes,NOT same-sex souple,11.75,Excellent,no,no,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2207015.0,1.024126648902893,0.8234550952911377,,yes,no,41.0,Bachelors degree,"$200,000 to $249,999",Male,"White, Non-Hispanic",East-North Central,Working - as a paid employee,never had a partner,,,,,,,,,,,,,,,,not in wave 3,,,,,
2207131.0,1.0808906555175781,0.9237272143363953,0.6744663715362549,yes,yes,60.0,"Some college, no degree","$200,000 to $249,999",Male,"White, Non-Hispanic",South Atlantic,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,30.0,Excellent,no,no,no,yes,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,34.66666793823242
2207217.0,0.7756993174552917,0.5625289678573608,0.3809017539024353,yes,yes,61.0,Bachelors degree,"$150,000 to $174,999",Male,"White, Non-Hispanic",Pacific,Working - as a paid employee,"partnered, not married",No,no,NOT same-sex souple,9.833333015441895,Good,no,no,yes,no,no,no,no,yes,no,"No, I did NOT meet [Partner Name] through the Internet",unpartnered,,Separated/ Broke up,,2017 wave,
2207337.0,1.0505863428115845,0.6669545769691467,0.7925290465354919,yes,yes,75.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$85,000 to $99,999",Female,"White, Non-Hispanic",South Atlantic,Not working - retired,"unpartnered, has had past partner",,no,NOT same-sex souple,,,no,no,no,no,no,no,no,yes,no,"No, I did NOT meet [Partner Name] through the Internet",unpartnered,,no report of breakup or partner death,,,
2207599.0,0.191041499376297,,,no,no,76.0,"Some college, no degree","$35,000 to $39,999",Female,"White, Non-Hispanic",East-North Central,Not working - retired,"unpartnered, has had past partner",,no,same_sex_couple,,,no,yes,no,no,no,no,no,no,yes,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2207753.0,1.101244330406189,1.1790457963943481,0.7931121587753296,yes,yes,56.0,"Some college, no degree","$150,000 to $174,999",Female,"White, Non-Hispanic",West-South Central,Not working - other,married,Yes,yes,NOT same-sex souple,34.16666793823242,Excellent,no,yes,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,38.83333206176758
2207815.0,0.21998436748981476,0.26443031430244446,,yes,no,48.0,12th grade NO DIPLOMA,"$10,000 to $12,499",Male,"White, Non-Hispanic",East-North Central,Not working - disabled,"partnered, not married",No,no,same_sex_couple,26.0,Fair,no,no,no,no,no,no,no,yes,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2207821.0,0.8438839316368103,,,no,no,64.0,Bachelors degree,"$35,000 to $39,999",Female,"White, Non-Hispanic",South Atlantic,Not working - other,married,Yes,yes,NOT same-sex souple,46.58333206176758,Excellent,no,no,no,no,no,yes,no,no,yes,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2208721.0,1.5290096998214722,3.912828207015991,,yes,no,21.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$30,000 to $34,999",Female,Hispanic,Pacific,Working - as a paid employee,"unpartnered, has had past partner",,no,NOT same-sex souple,,,no,no,no,no,yes,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2208823.0,1.3517069816589355,,1.1961700916290283,no,yes,42.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$50,000 to $59,999",Male,"Black, Non-Hispanic",South Atlantic,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,10.333333015441895,Excellent,no,,,,,,,,,"Yes, an Internet dating or matchmaking site (like eHarmony or match.com)",married,yes,no report of breakup or partner death,2017 wave,,15.0
2208969.0,1.5445010662078857,,,no,no,36.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$30,000 to $34,999",Male,Hispanic,West-South Central,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,18.08333396911621,Good,no,yes,no,no,yes,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2209047.0,0.18419313430786133,,,no,no,33.0,Bachelors degree,"$150,000 to $174,999",Female,"White, Non-Hispanic",South Atlantic,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,8.5,Fair,no,yes,no,no,no,no,no,yes,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2209083.0,1.0497947931289673,0.7714603543281555,,yes,no,57.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$12,500 to $14,999",Female,"White, Non-Hispanic",West-South Central,Working - as a paid employee,married,No,yes,NOT same-sex souple,38.0,Good,no,no,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2209197.0,1.3226464986801147,,,no,no,24.0,Bachelors degree,"$150,000 to $174,999",Female,"Black, Non-Hispanic",South Atlantic,Working - as a paid employee,"partnered, not married",No,no,NOT same-sex souple,4.0,Good,no,,,,,,,,,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2210355.0,0.7910775542259216,0.4063619077205658,0.3654571771621704,yes,yes,62.0,Bachelors degree,"$30,000 to $34,999",Male,"White, Non-Hispanic",South Atlantic,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,42.16666793823242,,no,no,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,46.83333206176758
2211239.0,0.11530663818120956,0.14165852963924408,0.1349128633737564,yes,yes,52.0,Bachelors degree,"$40,000 to $49,999",Male,"White, Non-Hispanic",Mid-Atlantic,Not working - retired,married,Yes,yes,NOT same-sex souple,15.583333015441895,Excellent,yes,no,no,no,no,no,no,yes,no,"Yes, an Internet dating or matchmaking site (like eHarmony or match.com)",married,yes,no report of breakup or partner death,2017 wave,,20.25
2211389.0,0.820703387260437,,,no,no,64.0,Masters degree,"$75,000 to $84,999",Male,"White, Non-Hispanic",Pacific,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,34.66666793823242,Excellent,no,no,no,no,no,yes,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2211773.0,1.2986743450164795,1.419735074043274,1.9164172410964966,yes,yes,36.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$30,000 to $34,999",Female,"White, Non-Hispanic",East-North Central,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,7.0,Excellent,no,no,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,11.666666984558105
2211779.0,0.8543999791145325,1.0218822956085205,1.1893486976623535,yes,yes,45.0,Bachelors degree,"$60,000 to $74,999",Female,"White, Non-Hispanic",Pacific,Working - self-employed,married,Yes,yes,NOT same-sex souple,6.833333492279053,Fair,yes,no,no,no,no,no,no,yes,no,"Yes, an Internet dating or matchmaking site (like eHarmony or match.com)",married,yes,no report of breakup or partner death,2017 wave,,11.5
2211921.0,0.7009193301200867,0.7275320887565613,,yes,no,54.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$75,000 to $84,999",Female,"White, Non-Hispanic",Pacific,Working - as a paid employee,"partnered, not married",Yes,no,same_sex_couple,14.416666984558105,Excellent,no,no,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2211947.0,1.0859789848327637,0.8326573967933655,0.9082366228103638,yes,yes,35.0,Associate degree,"$35,000 to $39,999",Male,"White, Non-Hispanic",South Atlantic,Working - as a paid employee,"unpartnered, has had past partner",,no,NOT same-sex souple,,,no,no,no,no,no,yes,no,no,yes,"No, I did NOT meet [Partner Name] through the Internet",unpartnered,,no report of breakup or partner death,,,
2212019.0,0.9243938326835632,,,no,no,85.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$100,000 to $124,999",Female,"White, Non-Hispanic",West-South Central,Not working - retired,married,Yes,yes,NOT same-sex souple,57.66666793823242,Excellent,no,no,yes,yes,no,no,no,yes,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2212021.0,1.1947578191757202,,1.2896567583084106,no,yes,50.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$75,000 to $84,999",Female,"White, Non-Hispanic",South Atlantic,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,34.5,Excellent,no,,,,,,,,,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,39.16666793823242
2212399.0,0.28577205538749695,,,no,no,27.0,Bachelors degree,"$150,000 to $174,999",Female,"White, Non-Hispanic",West-South Central,Working - as a paid employee,"partnered, not married",No,no,NOT same-sex souple,0.4166666567325592,Good,yes,no,no,no,no,no,no,no,no,"Yes, an Internet dating or matchmaking site (like eHarmony or match.com)",not in wave 3,,,,,
2212453.0,0.0685456320643425,0.10182946175336838,,yes,no,30.0,Bachelors degree,"$15,000 to $19,999",Female,"White, Non-Hispanic",East-North Central,Working - self-employed,"partnered, not married",No,no,NOT same-sex souple,0.3333333432674408,Good,no,yes,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2212467.0,1.3494454622268677,1.4998198747634888,,yes,no,21.0,"Some college, no degree","$85,000 to $99,999",Male,"White, Non-Hispanic",South Atlantic,Working - as a paid employee,"unpartnered, has had past partner",,no,NOT same-sex souple,,,no,no,no,no,yes,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2212571.0,1.0528478622436523,,,no,no,29.0,Bachelors degree,"$125,000 to $149,999",Male,"White, Non-Hispanic",South Atlantic,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,9.833333015441895,Excellent,no,no,no,no,no,yes,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2212677.0,1.148622989654541,1.0978392362594604,1.061190128326416,yes,yes,40.0,Masters degree,"$100,000 to $124,999",Female,"White, Non-Hispanic",New England,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,15.666666984558105,Excellent,no,yes,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,20.33333396911621
2213647.0,0.9899777770042419,,,no,no,40.0,Associate degree,"$10,000 to $12,499",Male,"White, Non-Hispanic",Pacific,Not working - other,"partnered, not married",Yes,no,NOT same-sex souple,4.916666507720947,Fair,no,no,yes,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2213961.0,1.6783826351165771,2.5269856452941895,1.385028600692749,yes,yes,26.0,Associate degree,"$60,000 to $74,999",Male,Hispanic,East-North Central,Working - as a paid employee,never had a partner,,,,,,,,,,,,,,,,unpartnered,,no report of breakup or partner death,,,
2214123.0,0.8100743293762207,,,no,no,46.0,Masters degree,"$175,000 to $199,999",Male,"White, Non-Hispanic",South Atlantic,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,26.41666603088379,Excellent,no,yes,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2214139.0,0.9206623435020447,0.6505587697029114,0.5949439406394958,yes,yes,55.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$35,000 to $39,999",Male,"White, Non-Hispanic",South Atlantic,Working - as a paid employee,"unpartnered, has had past partner",,no,NOT same-sex souple,,,no,no,no,no,no,no,yes,no,no,"No, I did NOT meet [Partner Name] through the Internet",unpartnered,,no report of breakup or partner death,,,
2214307.0,1.3702512979507446,,,no,no,53.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$60,000 to $74,999",Female,Hispanic,Pacific,Not working - retired,married,,,,,,,,,,,,,,,,not in wave 3,,,,,
2214699.0,0.17229370772838593,,,no,no,29.0,Bachelors degree,"$125,000 to $149,999",Female,"White, Non-Hispanic",Mountain,Working - as a paid employee,married,Yes,yes,same_sex_couple,9.666666984558105,Excellent,no,no,no,no,no,yes,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2214763.0,0.44065046310424805,1.141014814376831,2.420491933822632,yes,yes,19.0,"Some college, no degree","$50,000 to $59,999",Female,Hispanic,Mid-Atlantic,Working - as a paid employee,"partnered, not married",No,no,NOT same-sex souple,1.3333333730697632,Excellent,no,no,no,no,no,yes,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",in unmarried partnership,yes,no report of breakup or partner death,2017 wave,,6.0
